"location_name","year_id","sex","age_group","mean","lower","upper","measure"
"Egypt",2019,"Female","0 to 14",6.46967601536779,5.64596852839294,7.50169169233856,"Blood lead (ug/dL)"
"Iran (Islamic Republic of)",2019,"Male","0 to 14",5.92525922569324,4.96303626989802,7.13223475276392,"Blood lead (ug/dL)"
"Iran (Islamic Republic of)",2019,"Female","0 to 14",4.70539177746359,3.90267828724445,5.63614484933738,"Blood lead (ug/dL)"
"Iraq",2019,"Male","0 to 14",5.07641593671621,4.34717499776535,5.8047138476064,"Blood lead (ug/dL)"
"Iraq",2019,"Female","0 to 14",3.91884956838606,3.38193906546623,4.4796595212681,"Blood lead (ug/dL)"
"Jordan",2019,"Male","0 to 14",2.89440460728912,2.41833771802036,3.49557645348628,"Blood lead (ug/dL)"
"Jordan",2019,"Female","0 to 14",2.80001806835828,2.33036819833355,3.30764297642164,"Blood lead (ug/dL)"
"Kuwait",2019,"Male","0 to 14",1.87577226051633,1.57781993294963,2.21330891984802,"Blood lead (ug/dL)"
"Kuwait",2019,"Female","0 to 14",1.55585089959952,1.29089621875764,1.85318362664303,"Blood lead (ug/dL)"
"Lebanon",2019,"Male","0 to 14",1.41035093688523,1.17959386337327,1.70049522880853,"Blood lead (ug/dL)"
"Lebanon",2019,"Female","0 to 14",0.90070767294948,0.753154329025443,1.07717693398703,"Blood lead (ug/dL)"
"Libya",2019,"Male","0 to 14",2.28894661260699,1.91229100764873,2.72028717797485,"Blood lead (ug/dL)"
"Libya",2019,"Female","0 to 14",2.06926617039105,1.72682948498553,2.46370121532353,"Blood lead (ug/dL)"
"Morocco",2019,"Male","0 to 14",3.87706597427586,3.3198818809901,4.52346637323997,"Blood lead (ug/dL)"
"Morocco",2019,"Female","0 to 14",2.7390793822252,2.33713615075616,3.20476881852574,"Blood lead (ug/dL)"
"Palestine",2019,"Male","0 to 14",2.1957318331633,1.85481312264678,2.59711183294278,"Blood lead (ug/dL)"
"Palestine",2019,"Female","0 to 14",1.9553127690352,1.63882943547963,2.33444009232946,"Blood lead (ug/dL)"
"Oman",2019,"Male","0 to 14",2.00381525706876,1.68546266710585,2.40812794108791,"Blood lead (ug/dL)"
"Oman",2019,"Female","0 to 14",1.88025795246638,1.572095077997,2.23817589442168,"Blood lead (ug/dL)"
"Qatar",2019,"Male","0 to 14",2.14431291144722,1.79461343574124,2.53112355879969,"Blood lead (ug/dL)"
"Qatar",2019,"Female","0 to 14",1.83519319846001,1.51358150292002,2.2005026590777,"Blood lead (ug/dL)"
"Saudi Arabia",2019,"Male","0 to 14",1.95912774517621,1.65104494142799,2.31564724051352,"Blood lead (ug/dL)"
"Saudi Arabia",2019,"Female","0 to 14",1.76923358472409,1.46516386613117,2.09753651402992,"Blood lead (ug/dL)"
"Syrian Arab Republic",2019,"Male","0 to 14",5.17675231736069,4.30351989512149,6.20245044365067,"Blood lead (ug/dL)"
"Syrian Arab Republic",2019,"Female","0 to 14",4.49718563076232,3.72149227926815,5.3462141136364,"Blood lead (ug/dL)"
"Tunisia",2019,"Male","0 to 14",3.39620289619355,2.84800014256273,4.04565165217555,"Blood lead (ug/dL)"
"Tunisia",2019,"Female","0 to 14",3.04410178900262,2.53682033846386,3.61142258842849,"Blood lead (ug/dL)"
"Turkey",2019,"Male","0 to 14",1.76371658427243,1.48095861615465,2.08620550855235,"Blood lead (ug/dL)"
"Turkey",2019,"Female","0 to 14",1.55145550585565,1.32309206048965,1.83188081080587,"Blood lead (ug/dL)"
"United Arab Emirates",2019,"Male","0 to 14",1.57124989044642,1.29824580128899,1.89339501595875,"Blood lead (ug/dL)"
"United Arab Emirates",2019,"Female","0 to 14",1.67368850198924,1.39772989385543,2.03186104531106,"Blood lead (ug/dL)"
"Yemen",2019,"Male","0 to 14",13.6669833199265,11.2029621156308,16.384244585318,"Blood lead (ug/dL)"
"Yemen",2019,"Female","0 to 14",9.51840677215247,7.89398747487618,11.4131417516165,"Blood lead (ug/dL)"
"Afghanistan",2019,"Male","0 to 14",16.4962222284753,13.6957024417613,19.72549911051,"Blood lead (ug/dL)"
"Afghanistan",2019,"Female","0 to 14",13.3498109359293,11.0274186759726,15.9375285402636,"Blood lead (ug/dL)"
"Bangladesh",2019,"Male","0 to 14",7.72354516712663,6.57808650386122,9.00217440409274,"Blood lead (ug/dL)"
"Bangladesh",2019,"Female","0 to 14",6.52171503379751,5.59081092985595,7.65418909201224,"Blood lead (ug/dL)"
"Bhutan",2019,"Male","0 to 14",2.52932899350981,2.11598174263942,2.99830343347393,"Blood lead (ug/dL)"
"Bhutan",2019,"Female","0 to 14",2.82378328279735,2.34771546591479,3.35451201580874,"Blood lead (ug/dL)"
"India",2019,"Male","0 to 14",6.59398395768692,6.28569210915488,6.93562526695065,"Blood lead (ug/dL)"
"India",2019,"Female","0 to 14",6.67798200634226,6.34363378393317,7.05839748645481,"Blood lead (ug/dL)"
"Nepal",2019,"Male","0 to 14",7.29510424037012,6.12828058192711,8.67564619301268,"Blood lead (ug/dL)"
"Nepal",2019,"Female","0 to 14",6.0508024895664,5.09690003783882,7.18903884420788,"Blood lead (ug/dL)"
"Pakistan",2019,"Male","0 to 14",5.46756489361185,4.63989220444865,6.50888267781526,"Blood lead (ug/dL)"
"Pakistan",2019,"Female","0 to 14",4.73881134488347,3.97225366292269,5.6509098809873,"Blood lead (ug/dL)"
"Angola",2019,"Male","0 to 14",4.59618606181796,3.86493617290349,5.46587950743967,"Blood lead (ug/dL)"
"Angola",2019,"Female","0 to 14",4.24122282523516,3.54185558177878,5.00041767643229,"Blood lead (ug/dL)"
"Central African Republic",2019,"Male","0 to 14",7.5512398920391,6.33029623926218,8.95618247033869,"Blood lead (ug/dL)"
"Central African Republic",2019,"Female","0 to 14",7.14767508265698,6.04426346384517,8.56163282722848,"Blood lead (ug/dL)"
"Congo",2019,"Male","0 to 14",2.95887088937404,2.47342860589266,3.4892186121849,"Blood lead (ug/dL)"
"Congo",2019,"Female","0 to 14",2.89969839535148,2.41580884444914,3.49035293390263,"Blood lead (ug/dL)"
"Democratic Republic of the Congo",2019,"Male","0 to 14",6.41801152243419,5.42613485497263,7.4774918772626,"Blood lead (ug/dL)"
"Democratic Republic of the Congo",2019,"Female","0 to 14",6.09789021699508,5.05930232652335,7.18523231256088,"Blood lead (ug/dL)"
"Equatorial Guinea",2019,"Male","0 to 14",1.90710746931828,1.60363018257655,2.2446559492164,"Blood lead (ug/dL)"
"Equatorial Guinea",2019,"Female","0 to 14",2.19971323713585,1.81326494774232,2.62440574195856,"Blood lead (ug/dL)"
"Gabon",2019,"Male","0 to 14",2.20419729609194,1.84983451929779,2.64542147990961,"Blood lead (ug/dL)"
"Gabon",2019,"Female","0 to 14",2.14863374516536,1.80607236523556,2.50781243907561,"Blood lead (ug/dL)"
"Burundi",2019,"Male","0 to 14",6.37100227471365,5.34125153380742,7.64397258025008,"Blood lead (ug/dL)"
"Burundi",2019,"Female","0 to 14",5.27751519636328,4.3869101329146,6.2611352920434,"Blood lead (ug/dL)"
"Comoros",2019,"Male","0 to 14",3.11806711175632,2.62817736980871,3.68063421910813,"Blood lead (ug/dL)"
"Comoros",2019,"Female","0 to 14",2.89925159187012,2.40937421938301,3.42829895605859,"Blood lead (ug/dL)"
"Djibouti",2019,"Male","0 to 14",3.12718659094383,2.62594778909525,3.75657929868995,"Blood lead (ug/dL)"
"Djibouti",2019,"Female","0 to 14",2.6266629218937,2.19905688952966,3.07992699241479,"Blood lead (ug/dL)"
"Eritrea",2019,"Male","0 to 14",3.34309106030815,2.80724732954145,3.96066093026684,"Blood lead (ug/dL)"
"Eritrea",2019,"Female","0 to 14",3.22818280535468,2.73125872303983,3.89015721193706,"Blood lead (ug/dL)"
"Ethiopia",2019,"Male","0 to 14",4.90940869999317,4.13430297909919,5.79210667479346,"Blood lead (ug/dL)"
"Ethiopia",2019,"Female","0 to 14",4.36362141946458,3.70146960606693,5.23586318531573,"Blood lead (ug/dL)"
"Kenya",2019,"Male","0 to 14",3.16615003005301,2.94449499300655,3.4066308923839,"Blood lead (ug/dL)"
"Kenya",2019,"Female","0 to 14",2.7833453968503,2.57378831954692,2.99745350837805,"Blood lead (ug/dL)"
"Madagascar",2019,"Male","0 to 14",5.31724366875874,4.46861742599924,6.3229811469998,"Blood lead (ug/dL)"
"Madagascar",2019,"Female","0 to 14",4.60756359423107,3.86946794433597,5.51911143510319,"Blood lead (ug/dL)"
"Malawi",2019,"Male","0 to 14",5.37401326430333,4.48017336039014,6.37913016735424,"Blood lead (ug/dL)"
"Malawi",2019,"Female","0 to 14",4.39443343887465,3.66367940487304,5.23096075521661,"Blood lead (ug/dL)"
"Mauritius",2019,"Male","0 to 14",2.33853629485834,1.95623398814676,2.81489578209089,"Blood lead (ug/dL)"
"Mauritius",2019,"Female","0 to 14",1.91612138333722,1.59174075172408,2.28227879812806,"Blood lead (ug/dL)"
"Mozambique",2019,"Male","0 to 14",5.23387546291774,4.33566138162424,6.2286423808861,"Blood lead (ug/dL)"
"Mozambique",2019,"Female","0 to 14",4.48129519034426,3.71726881799892,5.35035299168194,"Blood lead (ug/dL)"
"Rwanda",2019,"Male","0 to 14",4.23074715355101,3.54729385609458,4.9573683668897,"Blood lead (ug/dL)"
"Rwanda",2019,"Female","0 to 14",3.54348231792061,2.98249880749851,4.21515271298226,"Blood lead (ug/dL)"
"Seychelles",2019,"Male","0 to 14",2.30405376672277,1.94535803960108,2.7221466340225,"Blood lead (ug/dL)"
"Seychelles",2019,"Female","0 to 14",2.16485104997737,1.81227560716043,2.56643612935561,"Blood lead (ug/dL)"
"Somalia",2019,"Male","0 to 14",9.2104328499448,7.75358118057073,11.0633584098543,"Blood lead (ug/dL)"
"Somalia",2019,"Female","0 to 14",7.20072384668856,6.07168081369596,8.5489155446385,"Blood lead (ug/dL)"
"United Republic of Tanzania",2019,"Male","0 to 14",4.32814340713299,3.63111739157543,5.04172548527607,"Blood lead (ug/dL)"
"United Republic of Tanzania",2019,"Female","0 to 14",3.84824981567013,3.25062348608639,4.57906804654575,"Blood lead (ug/dL)"
"Uganda",2019,"Male","0 to 14",4.22995568828996,3.5620836187734,4.99956112231892,"Blood lead (ug/dL)"
"Uganda",2019,"Female","0 to 14",3.62602830513661,3.05280443336194,4.3063598460212,"Blood lead (ug/dL)"
"Zambia",2019,"Male","0 to 14",3.23927561426682,2.7051675406314,3.79787181851394,"Blood lead (ug/dL)"
"Zambia",2019,"Female","0 to 14",2.79641231236168,2.34234973776023,3.30660838478883,"Blood lead (ug/dL)"
"Botswana",2019,"Male","0 to 14",4.30094958485133,3.62043837611933,5.14367605759314,"Blood lead (ug/dL)"
"Botswana",2019,"Female","0 to 14",4.11103708910895,3.45853897113436,4.87088802184357,"Blood lead (ug/dL)"
"Lesotho",2019,"Male","0 to 14",8.39088926736506,7.05466084049126,9.97518500250747,"Blood lead (ug/dL)"
"Lesotho",2019,"Female","0 to 14",8.14274714949443,6.79370846526619,9.61023065224957,"Blood lead (ug/dL)"
"Namibia",2019,"Male","0 to 14",5.16368154782119,4.26612659388799,6.21761794151676,"Blood lead (ug/dL)"
"Namibia",2019,"Female","0 to 14",4.9082937300701,4.07389411572032,5.83699392171835,"Blood lead (ug/dL)"
"South Africa",2019,"Male","0 to 14",4.46661349219923,3.72591054529108,5.37108925448953,"Blood lead (ug/dL)"
"South Africa",2019,"Female","0 to 14",4.0634377447655,3.39873359962475,4.79125561763762,"Blood lead (ug/dL)"
"Eswatini",2019,"Male","0 to 14",5.58960785174562,4.68123223053819,6.65224558614537,"Blood lead (ug/dL)"
"Eswatini",2019,"Female","0 to 14",5.49160533945961,4.55825133766807,6.58240922979704,"Blood lead (ug/dL)"
"Zimbabwe",2019,"Male","0 to 14",10.6692388888467,9.00559969061283,12.7879066233829,"Blood lead (ug/dL)"
"Zimbabwe",2019,"Female","0 to 14",9.30981508120965,7.78353449853822,11.0294664365178,"Blood lead (ug/dL)"
"Benin",2019,"Male","0 to 14",6.03327182965814,5.07217327230351,7.10384256629999,"Blood lead (ug/dL)"
"Benin",2019,"Female","0 to 14",5.33125079691251,4.5241718199514,6.31556847474306,"Blood lead (ug/dL)"
"Burkina Faso",2019,"Male","0 to 14",9.51928250146317,8.00504292033802,11.2982603283397,"Blood lead (ug/dL)"
"Burkina Faso",2019,"Female","0 to 14",7.83681796914797,6.54500343914483,9.3697393388306,"Blood lead (ug/dL)"
"Cameroon",2019,"Male","0 to 14",6.4772074332734,5.40483049729747,7.79672238714658,"Blood lead (ug/dL)"
"Cameroon",2019,"Female","0 to 14",5.73860839606851,4.78908982087561,6.87210921123352,"Blood lead (ug/dL)"
"Cabo Verde",2019,"Male","0 to 14",2.54152047990468,2.13738485884304,2.999708661426,"Blood lead (ug/dL)"
"Cabo Verde",2019,"Female","0 to 14",2.66872154855052,2.205387770406,3.18491987902097,"Blood lead (ug/dL)"
"Chad",2019,"Male","0 to 14",10.6389895094468,8.88273953067659,12.5049143740363,"Blood lead (ug/dL)"
"Chad",2019,"Female","0 to 14",9.20347270704076,7.69534944060313,10.9507516963536,"Blood lead (ug/dL)"
"Côte d'Ivoire",2019,"Male","0 to 14",5.76323734388517,4.80106101606608,6.89336140894235,"Blood lead (ug/dL)"
"Côte d'Ivoire",2019,"Female","0 to 14",4.98273262021595,4.18776601972476,5.9060614511463,"Blood lead (ug/dL)"
"Gambia",2019,"Male","0 to 14",6.39361279491215,5.3345037145581,7.58818333071152,"Blood lead (ug/dL)"
"Gambia",2019,"Female","0 to 14",5.4351478158992,4.52632128767935,6.4475096650798,"Blood lead (ug/dL)"
"Ghana",2019,"Male","0 to 14",3.03833888061818,2.55685629115724,3.62407238694565,"Blood lead (ug/dL)"
"Ghana",2019,"Female","0 to 14",2.99527276660065,2.50687217934899,3.56327635016908,"Blood lead (ug/dL)"
"Guinea",2019,"Male","0 to 14",8.27895181604065,6.90444935605077,9.8667243961256,"Blood lead (ug/dL)"
"Guinea",2019,"Female","0 to 14",7.08252512269127,5.88434234754095,8.50289571853502,"Blood lead (ug/dL)"
"Guinea-Bissau",2019,"Male","0 to 14",7.20053615622665,6.04863177460488,8.52810944803291,"Blood lead (ug/dL)"
"Guinea-Bissau",2019,"Female","0 to 14",6.26616664707574,5.17724198821438,7.4003434790894,"Blood lead (ug/dL)"
"Liberia",2019,"Male","0 to 14",8.36864938437041,7.09572245832079,9.85384400192306,"Blood lead (ug/dL)"
"Liberia",2019,"Female","0 to 14",7.03288685108115,5.85492283678839,8.31430653140467,"Blood lead (ug/dL)"
"Mali",2019,"Male","0 to 14",10.4082774883959,8.73579197054266,12.3235413184901,"Blood lead (ug/dL)"
"Mali",2019,"Female","0 to 14",8.73292723792533,7.28466931081123,10.4771567748937,"Blood lead (ug/dL)"
"Mauritania",2019,"Male","0 to 14",4.29264882545144,3.58069473592626,5.13037243427099,"Blood lead (ug/dL)"
"Mauritania",2019,"Female","0 to 14",3.95559580613472,3.29088457184528,4.69769060373798,"Blood lead (ug/dL)"
"Niger",2019,"Male","0 to 14",13.8218380547042,11.4478681935246,16.2356342164078,"Blood lead (ug/dL)"
"Niger",2019,"Female","0 to 14",11.5412541972503,9.70372920918684,13.6824811305779,"Blood lead (ug/dL)"
"Nigeria",2019,"Male","0 to 14",5.6328206237212,4.80575642652643,6.64831234895311,"Blood lead (ug/dL)"
"Nigeria",2019,"Female","0 to 14",4.62878997160859,3.96646127662501,5.37435019452766,"Blood lead (ug/dL)"
"Sao Tome and Principe",2019,"Male","0 to 14",4.0844921486605,3.41434052043045,4.86022098707253,"Blood lead (ug/dL)"
"Sao Tome and Principe",2019,"Female","0 to 14",3.7352883268247,3.08924871838001,4.42465488228331,"Blood lead (ug/dL)"
"Senegal",2019,"Male","0 to 14",4.36898445339745,3.64730679510549,5.17316775343915,"Blood lead (ug/dL)"
"Senegal",2019,"Female","0 to 14",3.97059573698587,3.32063281106204,4.7071539954231,"Blood lead (ug/dL)"
"Sierra Leone",2019,"Male","0 to 14",7.11975161629409,5.98114532195147,8.47492274323011,"Blood lead (ug/dL)"
"Sierra Leone",2019,"Female","0 to 14",6.20309441898592,5.18721392618812,7.41483678206983,"Blood lead (ug/dL)"
"Togo",2019,"Male","0 to 14",5.62183213580942,4.73283218931274,6.67498631437845,"Blood lead (ug/dL)"
"Togo",2019,"Female","0 to 14",4.94375447307665,4.09759687622601,5.8856905237923,"Blood lead (ug/dL)"
"American Samoa",2019,"Male","0 to 14",1.54761951847066,1.31409872422468,1.81438608208373,"Blood lead (ug/dL)"
"American Samoa",2019,"Female","0 to 14",1.48370872062217,1.24659480944968,1.76116369196747,"Blood lead (ug/dL)"
"Bermuda",2019,"Male","0 to 14",1.37624607258237,1.1544824839118,1.64349388840456,"Blood lead (ug/dL)"
"Bermuda",2019,"Female","0 to 14",1.19473943323646,1.00290497849066,1.43308547648641,"Blood lead (ug/dL)"
"Cook Islands",2019,"Male","0 to 14",1.05911393792862,0.877480094000454,1.277867042211,"Blood lead (ug/dL)"
"Cook Islands",2019,"Female","0 to 14",1.05052487569834,0.870538716645089,1.25018868498809,"Blood lead (ug/dL)"
"Greenland",2019,"Male","0 to 14",2.65216603076777,2.2285946279441,3.14059293523498,"Blood lead (ug/dL)"
"Greenland",2019,"Female","0 to 14",2.36612537689647,1.94962604095605,2.86798314960896,"Blood lead (ug/dL)"
"Guam",2019,"Male","0 to 14",1.08806084902274,0.904395295528077,1.29944184506182,"Blood lead (ug/dL)"
"Guam",2019,"Female","0 to 14",1.06547251944117,0.899937511880611,1.26183149431563,"Blood lead (ug/dL)"
"Monaco",2019,"Male","0 to 14",1.23797770915981,1.02786052045562,1.47323730111345,"Blood lead (ug/dL)"
"Monaco",2019,"Female","0 to 14",1.03402290578157,0.86041861202664,1.22374278728309,"Blood lead (ug/dL)"
"Nauru",2019,"Male","0 to 14",1.86695253560106,1.56613191954942,2.22337989546935,"Blood lead (ug/dL)"
"Nauru",2019,"Female","0 to 14",1.82676493223615,1.52488092404386,2.21799546264611,"Blood lead (ug/dL)"
"Niue",2019,"Male","0 to 14",1.17763207387694,0.989641291780176,1.39046154416428,"Blood lead (ug/dL)"
"Niue",2019,"Female","0 to 14",1.18163217451235,0.96916522196406,1.39939083331923,"Blood lead (ug/dL)"
"Northern Mariana Islands",2019,"Male","0 to 14",1.14998713958855,0.959467559716729,1.37971150166326,"Blood lead (ug/dL)"
"Northern Mariana Islands",2019,"Female","0 to 14",1.15389119033738,0.963238701234561,1.38637374390549,"Blood lead (ug/dL)"
"Palau",2019,"Male","0 to 14",1.18955646449859,0.987957085313799,1.42145276458107,"Blood lead (ug/dL)"
"Palau",2019,"Female","0 to 14",1.17369782819596,0.976041920995032,1.41017461316568,"Blood lead (ug/dL)"
"Puerto Rico",2019,"Male","0 to 14",1.39562064326354,1.17767535555613,1.64171557779526,"Blood lead (ug/dL)"
"Puerto Rico",2019,"Female","0 to 14",1.2443773159788,1.03515245871294,1.4760909389131,"Blood lead (ug/dL)"
"Saint Kitts and Nevis",2019,"Male","0 to 14",2.06837054844177,1.71639344740709,2.46596240939095,"Blood lead (ug/dL)"
"Saint Kitts and Nevis",2019,"Female","0 to 14",1.99263312423238,1.65343082901973,2.37822006293882,"Blood lead (ug/dL)"
"San Marino",2019,"Male","0 to 14",1.33419820227512,1.09702786473953,1.58851843037467,"Blood lead (ug/dL)"
"San Marino",2019,"Female","0 to 14",1.11467694110257,0.923328146007853,1.32746193193196,"Blood lead (ug/dL)"
"Tokelau",2019,"Male","0 to 14",2.0599033950261,1.70284870141098,2.45689475714957,"Blood lead (ug/dL)"
"Tokelau",2019,"Female","0 to 14",2.00660637180967,1.67478057344162,2.41990367110272,"Blood lead (ug/dL)"
"Tuvalu",2019,"Male","0 to 14",2.11285049805723,1.7741832702419,2.54538703455872,"Blood lead (ug/dL)"
"Tuvalu",2019,"Female","0 to 14",2.05207936419529,1.68195312271521,2.41375447692179,"Blood lead (ug/dL)"
"United States Virgin Islands",2019,"Male","0 to 14",1.55638915761773,1.31023042422909,1.84395904474817,"Blood lead (ug/dL)"
"United States Virgin Islands",2019,"Female","0 to 14",1.71258254178253,1.42694471697551,2.02319956111322,"Blood lead (ug/dL)"
"South Sudan",2019,"Male","0 to 14",5.91277324861784,4.94356154335203,7.0876707410029,"Blood lead (ug/dL)"
"South Sudan",2019,"Female","0 to 14",5.40833726630275,4.53198650251801,6.39269195125965,"Blood lead (ug/dL)"
"Sudan",2019,"Male","0 to 14",7.59002323975292,6.36925724268838,8.98181842304271,"Blood lead (ug/dL)"
"Sudan",2019,"Female","0 to 14",6.64671833935141,5.51507376160194,7.92308927337376,"Blood lead (ug/dL)"
