location_name,year_id,sex,age_group,mean,lower,upper,measure
Madagascar,2019,Male,0 to 14,2372225,1176760,3674351,Number of people with BLLs >5 ug/dL
Madagascar,2019,Female,0 to 14,1775443,838793,3148843,Number of people with BLLs >5 ug/dL
Malawi,2019,Male,0 to 14,1705445,849913,2610819,Number of people with BLLs >5 ug/dL
Malawi,2019,Female,0 to 14,1191103,538524,2095221,Number of people with BLLs >5 ug/dL
Mauritius,2019,Male,0 to 14,2701,834,7706,Number of people with BLLs >5 ug/dL
Mauritius,2019,Female,0 to 14,1315,406,3351,Number of people with BLLs >5 ug/dL
Mozambique,2019,Male,0 to 14,2862095,1412232,4508686,Number of people with BLLs >5 ug/dL
Mozambique,2019,Female,0 to 14,2150580,991167,3711949,Number of people with BLLs >5 ug/dL
Rwanda,2019,Male,0 to 14,672791,307636,1185987,Number of people with BLLs >5 ug/dL
Rwanda,2019,Female,0 to 14,460613,208137,874008,Number of people with BLLs >5 ug/dL
Seychelles,2019,Male,0 to 14,256,72,744,Number of people with BLLs >5 ug/dL
Seychelles,2019,Female,0 to 14,202,59,526,Number of people with BLLs >5 ug/dL
Somalia,2019,Male,0 to 14,3842660,2979024,4342351,Number of people with BLLs >5 ug/dL
Somalia,2019,Female,0 to 14,2975099,1872928,3805866,Number of people with BLLs >5 ug/dL
United Republic of Tanzania,2019,Male,0 to 14,3581320,1704657,6186173,Number of people with BLLs >5 ug/dL
United Republic of Tanzania,2019,Female,0 to 14,2787803,1298307,5136314,Number of people with BLLs >5 ug/dL
Uganda,2019,Male,0 to 14,2697720,1277928,4791832,Number of people with BLLs >5 ug/dL
Uganda,2019,Female,0 to 14,1864955,878367,3481666,Number of people with BLLs >5 ug/dL
Zambia,2019,Male,0 to 14,598910,266758,1170807,Number of people with BLLs >5 ug/dL
Zambia,2019,Female,0 to 14,431314,193754,821484,Number of people with BLLs >5 ug/dL
Botswana,2019,Male,0 to 14,103490,49488,178755,Number of people with BLLs >5 ug/dL
Botswana,2019,Female,0 to 14,92213,42923,164610,Number of people with BLLs >5 ug/dL
Lesotho,2019,Male,0 to 14,240795,174124,286332,Number of people with BLLs >5 ug/dL
Lesotho,2019,Female,0 to 14,233196,162267,281628,Number of people with BLLs >5 ug/dL
Namibia,2019,Male,0 to 14,169846,87060,266470,Number of people with BLLs >5 ug/dL
Namibia,2019,Female,0 to 14,156428,75908,251256,Number of people with BLLs >5 ug/dL
South Africa,2019,Male,0 to 14,2372486,1128168,4076067,Number of people with BLLs >5 ug/dL
South Africa,2019,Female,0 to 14,1928029,899039,3414715,Number of people with BLLs >5 ug/dL
Eswatini,2019,Male,0 to 14,97626,51191,147039,Number of people with BLLs >5 ug/dL
Eswatini,2019,Female,0 to 14,88895,47622,134225,Number of people with BLLs >5 ug/dL
Zimbabwe,2019,Male,0 to 14,2472801,2049966,2677146,Number of people with BLLs >5 ug/dL
Zimbabwe,2019,Female,0 to 14,2311366,1740483,2626960,Number of people with BLLs >5 ug/dL
Benin,2019,Male,0 to 14,1520815,845473,2166061,Number of people with BLLs >5 ug/dL
Benin,2019,Female,0 to 14,1225118,628770,1931569,Number of people with BLLs >5 ug/dL
Burkina Faso,2019,Male,0 to 14,4203435,3278679,4699317,Number of people with BLLs >5 ug/dL
Burkina Faso,2019,Female,0 to 14,3573722,2441435,4377524,Number of people with BLLs >5 ug/dL
Cameroon,2019,Male,0 to 14,3495387,2008915,4840884,Number of people with BLLs >5 ug/dL
Cameroon,2019,Female,0 to 14,2869675,1473190,4252574,Number of people with BLLs >5 ug/dL
Cabo Verde,2019,Male,0 to 14,7249,3194,14061,Number of people with BLLs >5 ug/dL
Cabo Verde,2019,Female,0 to 14,7917,3508,15039,Number of people with BLLs >5 ug/dL
Chad,2019,Male,0 to 14,3499799,2943675,3764516,Number of people with BLLs >5 ug/dL
Chad,2019,Female,0 to 14,3226267,2464942,3658300,Number of people with BLLs >5 ug/dL
Côte d'Ivoire,2019,Male,0 to 14,2679255,1419055,3965106,Number of people with BLLs >5 ug/dL
Côte d'Ivoire,2019,Female,0 to 14,1973903,944542,3241726,Number of people with BLLs >5 ug/dL
Gambia,2019,Male,0 to 14,261125,153728,356859,Number of people with BLLs >5 ug/dL
Gambia,2019,Female,0 to 14,203810,103305,316205,Number of people with BLLs >5 ug/dL
Ghana,2019,Male,0 to 14,772814,361289,1492086,Number of people with BLLs >5 ug/dL
Ghana,2019,Female,0 to 14,724166,321357,1439483,Number of people with BLLs >5 ug/dL
Guinea,2019,Male,0 to 14,2104747,1520796,2506307,Number of people with BLLs >5 ug/dL
Guinea,2019,Female,0 to 14,1786777,1113100,2322683,Number of people with BLLs >5 ug/dL
Guinea-Bissau,2019,Male,0 to 14,258418,165880,328172,Number of people with BLLs >5 ug/dL
Guinea-Bissau,2019,Female,0 to 14,215268,120028,302416,Number of people with BLLs >5 ug/dL
Liberia,2019,Male,0 to 14,697997,508164,824593,Number of people with BLLs >5 ug/dL
Liberia,2019,Female,0 to 14,577432,351603,749727,Number of people with BLLs >5 ug/dL
Mali,2019,Male,0 to 14,4342574,3641976,4702995,Number of people with BLLs >5 ug/dL
Mali,2019,Female,0 to 14,3858230,2839244,4466207,Number of people with BLLs >5 ug/dL
Mauritania,2019,Male,0 to 14,233671,107291,418802,Number of people with BLLs >5 ug/dL
Mauritania,2019,Female,0 to 14,192630,85658,352760,Number of people with BLLs >5 ug/dL
Niger,2019,Male,0 to 14,5409319,5041323,5650300,Number of people with BLLs >5 ug/dL
Niger,2019,Female,0 to 14,5097800,4453265,5359353,Number of people with BLLs >5 ug/dL
Nigeria,2019,Male,0 to 14,21980569,12301849,32248350,Number of people with BLLs >5 ug/dL
Nigeria,2019,Female,0 to 14,15665098,7882252,26230251,Number of people with BLLs >5 ug/dL
Sao Tome and Principe,2019,Male,0 to 14,9676,4403,17398,Number of people with BLLs >5 ug/dL
Sao Tome and Principe,2019,Female,0 to 14,7894,3604,14627,Number of people with BLLs >5 ug/dL
Senegal,2019,Male,0 to 14,937253,430479,1624244,Number of people with BLLs >5 ug/dL
Senegal,2019,Female,0 to 14,722837,339152,1292569,Number of people with BLLs >5 ug/dL
Sierra Leone,2019,Male,0 to 14,1062859,668470,1376654,Number of people with BLLs >5 ug/dL
Sierra Leone,2019,Female,0 to 14,903274,505258,1278060,Number of people with BLLs >5 ug/dL
Togo,2019,Male,0 to 14,754724,382130,1132373,Number of people with BLLs >5 ug/dL
Togo,2019,Female,0 to 14,577933,274768,944052,Number of people with BLLs >5 ug/dL
American Samoa,2019,Male,0 to 14,63,25,141,Number of people with BLLs >5 ug/dL
American Samoa,2019,Female,0 to 14,56,22,132,Number of people with BLLs >5 ug/dL
Bermuda,2019,Male,0 to 14,47,25,94,Number of people with BLLs >5 ug/dL
Bermuda,2019,Female,0 to 14,37,20,65,Number of people with BLLs >5 ug/dL
Cook Islands,2019,Male,0 to 14,6,3,12,Number of people with BLLs >5 ug/dL
Cook Islands,2019,Female,0 to 14,6,3,13,Number of people with BLLs >5 ug/dL
Greenland,2019,Male,0 to 14,562,239,1125,Number of people with BLLs >5 ug/dL
Greenland,2019,Female,0 to 14,405,174,844,Number of people with BLLs >5 ug/dL
Guam,2019,Male,0 to 14,71,38,152,Number of people with BLLs >5 ug/dL
Guam,2019,Female,0 to 14,66,35,140,Number of people with BLLs >5 ug/dL
Monaco,2019,Male,0 to 14,43,25,70,Number of people with BLLs >5 ug/dL
Monaco,2019,Female,0 to 14,33,20,52,Number of people with BLLs >5 ug/dL
Nauru,2019,Male,0 to 14,26,8,68,Number of people with BLLs >5 ug/dL
Nauru,2019,Female,0 to 14,25,8,72,Number of people with BLLs >5 ug/dL
Niue,2019,Male,0 to 14,1,<1,2,Number of people with BLLs >5 ug/dL
Niue,2019,Female,0 to 14,1,<1,2,Number of people with BLLs >5 ug/dL
Northern Mariana Islands,2019,Male,0 to 14,13,6,28,Number of people with BLLs >5 ug/dL
Northern Mariana Islands,2019,Female,0 to 14,13,6,28,Number of people with BLLs >5 ug/dL
Palau,2019,Male,0 to 14,6,3,14,Number of people with BLLs >5 ug/dL
Palau,2019,Female,0 to 14,6,3,13,Number of people with BLLs >5 ug/dL
Puerto Rico,2019,Male,0 to 14,2907,1548,5769,Number of people with BLLs >5 ug/dL
Puerto Rico,2019,Female,0 to 14,2292,1250,4168,Number of people with BLLs >5 ug/dL
Saint Kitts and Nevis,2019,Male,0 to 14,178,58,408,Number of people with BLLs >5 ug/dL
Saint Kitts and Nevis,2019,Female,0 to 14,158,54,375,Number of people with BLLs >5 ug/dL
San Marino,2019,Male,0 to 14,53,31,96,Number of people with BLLs >5 ug/dL
San Marino,2019,Female,0 to 14,39,22,62,Number of people with BLLs >5 ug/dL
Tokelau,2019,Male,0 to 14,4,1,13,Number of people with BLLs >5 ug/dL
Tokelau,2019,Female,0 to 14,4,1,11,Number of people with BLLs >5 ug/dL
Tuvalu,2019,Male,0 to 14,37,11,113,Number of people with BLLs >5 ug/dL
Tuvalu,2019,Female,0 to 14,33,9,93,Number of people with BLLs >5 ug/dL
United States Virgin Islands,2019,Male,0 to 14,136,65,291,Number of people with BLLs >5 ug/dL
United States Virgin Islands,2019,Female,0 to 14,169,70,395,Number of people with BLLs >5 ug/dL
South Sudan,2019,Male,0 to 14,1094803,598302,1600746,Number of people with BLLs >5 ug/dL
South Sudan,2019,Female,0 to 14,879038,442657,1361486,Number of people with BLLs >5 ug/dL
Sudan,2019,Male,0 to 14,5702312,3795126,7045785,Number of people with BLLs >5 ug/dL
Sudan,2019,Female,0 to 14,4644344,2653100,6276423,Number of people with BLLs >5 ug/dL
