"location_name","year_id","sex","age_group","mean","lower","upper","measure"
"Bulgaria",2019,"Both","0 to 19",1.96497949967907,1.76864371996086,2.19031642723793,"Blood lead (ug/dL)"
"Croatia",2019,"Both","0 to 19",1.66016326643292,1.48499307186192,1.86226720031269,"Blood lead (ug/dL)"
"Czechia",2019,"Both","0 to 19",1.5966252312122,1.42840001803418,1.78548398668974,"Blood lead (ug/dL)"
"Hungary",2019,"Both","0 to 19",1.99187995592828,1.76046811497591,2.22444912819763,"Blood lead (ug/dL)"
"North Macedonia",2019,"Both","0 to 19",2.64313005294368,2.35494537381089,2.93859954800089,"Blood lead (ug/dL)"
"Montenegro",2019,"Both","0 to 19",1.88715905471954,1.69692628696319,2.10398963976532,"Blood lead (ug/dL)"
"Poland",2019,"Both","0 to 19",1.6287595606088,1.46775391393638,1.82339838524887,"Blood lead (ug/dL)"
"Romania",2019,"Both","0 to 19",2.62558656292062,2.35105376146395,2.92191628884968,"Blood lead (ug/dL)"
"Serbia",2019,"Both","0 to 19",2.37895972085869,2.12294104759227,2.66070778507391,"Blood lead (ug/dL)"
"Slovakia",2019,"Both","0 to 19",1.64970573496072,1.48539221023442,1.83963359247397,"Blood lead (ug/dL)"
"Slovenia",2019,"Both","0 to 19",1.22000996861846,1.09463373109413,1.3623584731852,"Blood lead (ug/dL)"
"Belarus",2019,"Both","0 to 19",2.60280909135765,2.32318634142826,2.8932893322708,"Blood lead (ug/dL)"
"Estonia",2019,"Both","0 to 19",1.69165944188581,1.50864097657981,1.88847196411467,"Blood lead (ug/dL)"
"Latvia",2019,"Both","0 to 19",2.02305022651361,1.81044803326879,2.26979989056767,"Blood lead (ug/dL)"
"Lithuania",2019,"Both","0 to 19",1.6764268986081,1.49275186045849,1.8688896771957,"Blood lead (ug/dL)"
"Republic of Moldova",2019,"Both","0 to 19",3.96888862137107,3.52758640114288,4.48905135364649,"Blood lead (ug/dL)"
"Russian Federation",2019,"Both","0 to 19",2.4945555443616,2.22697118255608,2.79664501576129,"Blood lead (ug/dL)"
"Ukraine",2019,"Both","0 to 19",1.4955395967616,1.32123600524889,1.67429408795462,"Blood lead (ug/dL)"
"Brunei Darussalam",2019,"Both","0 to 19",1.37890497462903,1.22449465804354,1.52916215459143,"Blood lead (ug/dL)"
"Japan",2019,"Both","0 to 19",1.10550666119822,1.08355219567303,1.12884980543583,"Blood lead (ug/dL)"
"Republic of Korea",2019,"Both","0 to 19",1.46499900478211,1.32871775533509,1.61333740775132,"Blood lead (ug/dL)"
"Singapore",2019,"Both","0 to 19",1.89567809197439,1.68690435225438,2.09931945165441,"Blood lead (ug/dL)"
"Australia",2019,"Both","0 to 19",1.31211715500907,1.17549170571952,1.45197150404629,"Blood lead (ug/dL)"
"New Zealand",2019,"Both","0 to 19",1.81107953023445,1.60778837149191,2.02728869719998,"Blood lead (ug/dL)"
"Andorra",2019,"Both","0 to 19",0.936063537644515,0.841385482077164,1.06218433070615,"Blood lead (ug/dL)"
"Austria",2019,"Both","0 to 19",1.13044739901151,1.01869347645845,1.26548429809884,"Blood lead (ug/dL)"
"Belgium",2019,"Both","0 to 19",2.42096751359751,2.17874299714317,2.68618209674033,"Blood lead (ug/dL)"
"Cyprus",2019,"Both","0 to 19",1.29112336511515,1.15463649886982,1.43185112380511,"Blood lead (ug/dL)"
"Denmark",2019,"Both","0 to 19",1.37518624724281,1.23594492029785,1.54366760269938,"Blood lead (ug/dL)"
"Finland",2019,"Both","0 to 19",0.793500824925387,0.70918819373593,0.886075341615403,"Blood lead (ug/dL)"
"France",2019,"Both","0 to 19",1.39946844698374,1.26107375203382,1.54117128716473,"Blood lead (ug/dL)"
"Germany",2019,"Both","0 to 19",1.34186676771073,1.19428685214184,1.50119323512868,"Blood lead (ug/dL)"
"Greece",2019,"Both","0 to 19",1.70895851897052,1.52052688896192,1.92437565479874,"Blood lead (ug/dL)"
"Iceland",2019,"Both","0 to 19",0.887637253170217,0.799811509358841,0.985461870094959,"Blood lead (ug/dL)"
"Ireland",2019,"Both","0 to 19",1.34214125316737,1.20932292060708,1.49146331087308,"Blood lead (ug/dL)"
"Israel",2019,"Both","0 to 19",1.50911269107488,1.34954008877657,1.68916075028166,"Blood lead (ug/dL)"
"Italy",2019,"Both","0 to 19",1.09861986107092,0.983423531199506,1.21858865427958,"Blood lead (ug/dL)"
"Luxembourg",2019,"Both","0 to 19",0.996698096783757,0.886397905702123,1.11454141786021,"Blood lead (ug/dL)"
"Malta",2019,"Both","0 to 19",2.20517534641424,1.92858900293133,2.49768555608241,"Blood lead (ug/dL)"
"Netherlands",2019,"Both","0 to 19",1.1482726152553,1.02195963062989,1.28603703788153,"Blood lead (ug/dL)"
"Norway",2019,"Both","0 to 19",1.26200793395539,1.127920914181,1.40264725512212,"Blood lead (ug/dL)"
"Portugal",2019,"Both","0 to 19",2.03989737064593,1.83242439697525,2.29014763222149,"Blood lead (ug/dL)"
"Spain",2019,"Both","0 to 19",1.62447048013079,1.43999807416756,1.82677151493904,"Blood lead (ug/dL)"
"Sweden",2019,"Both","0 to 19",0.945976501639278,0.861171858188615,1.0486074484468,"Blood lead (ug/dL)"
"Switzerland",2019,"Both","0 to 19",1.58457636751653,1.41623898542116,1.76918289289659,"Blood lead (ug/dL)"
"United Kingdom",2019,"Both","0 to 19",1.06437953722315,1.04683502446038,1.08306501628177,"Blood lead (ug/dL)"
"Argentina",2019,"Both","0 to 19",2.28234830728963,2.05106429690014,2.52503732682273,"Blood lead (ug/dL)"
"Chile",2019,"Both","0 to 19",1.54465920793147,1.3913923733011,1.71094398996917,"Blood lead (ug/dL)"
"Uruguay",2019,"Both","0 to 19",3.50944156155295,3.15305663849654,3.90204814338285,"Blood lead (ug/dL)"
"Canada",2019,"Both","0 to 19",1.15618025148668,1.04041925876482,1.27541438276386,"Blood lead (ug/dL)"
"United States of America",2019,"Both","0 to 19",1.1035319109222,0.989024740158205,1.22537852939283,"Blood lead (ug/dL)"
"Antigua and Barbuda",2019,"Both","0 to 19",2.23209044650813,2.00580701472074,2.47603359096473,"Blood lead (ug/dL)"
"Bahamas",2019,"Both","0 to 19",1.98996180924435,1.78456278176726,2.19738016039052,"Blood lead (ug/dL)"
"Barbados",2019,"Both","0 to 19",2.0343665781559,1.82050797694243,2.26077287597448,"Blood lead (ug/dL)"
"Belize",2019,"Both","0 to 19",2.54538019500453,2.29592128500114,2.83545368276084,"Blood lead (ug/dL)"
"Cuba",2019,"Both","0 to 19",4.6584710318057,4.1405100641324,5.22021839744121,"Blood lead (ug/dL)"
"Dominica",2019,"Both","0 to 19",2.44782077349288,2.19822630623921,2.74396913048219,"Blood lead (ug/dL)"
"Dominican Republic",2019,"Both","0 to 19",4.54140858502915,4.07473350042998,5.05005981869919,"Blood lead (ug/dL)"
"Grenada",2019,"Both","0 to 19",3.03032084315693,2.72530919713983,3.36351058281937,"Blood lead (ug/dL)"
"Guyana",2019,"Both","0 to 19",4.04383411379581,3.63437743198162,4.53830974044255,"Blood lead (ug/dL)"
"Haiti",2019,"Both","0 to 19",8.11554665811453,7.24346442389249,9.06126196902344,"Blood lead (ug/dL)"
"Jamaica",2019,"Both","0 to 19",3.49685381615519,3.13488073399286,3.91401672036706,"Blood lead (ug/dL)"
"Saint Lucia",2019,"Both","0 to 19",2.56807216126661,2.29433872816872,2.86923740517409,"Blood lead (ug/dL)"
"Saint Vincent and the Grenadines",2019,"Both","0 to 19",3.34770086061516,3.01223572770333,3.73359794075542,"Blood lead (ug/dL)"
"Suriname",2019,"Both","0 to 19",2.76200860324413,2.44953983109624,3.08510758179184,"Blood lead (ug/dL)"
"Trinidad and Tobago",2019,"Both","0 to 19",1.54247303967904,1.37856008558949,1.73055412575083,"Blood lead (ug/dL)"
"Bolivia (Plurinational State of)",2019,"Both","0 to 19",6.45542272547693,5.7948943967668,7.20965788633884,"Blood lead (ug/dL)"
"Ecuador",2019,"Both","0 to 19",2.85148375472783,2.54204084691,3.18911338210726,"Blood lead (ug/dL)"
"Peru",2019,"Both","0 to 19",6.01176528997895,5.39477344219288,6.67652663842088,"Blood lead (ug/dL)"
"Colombia",2019,"Both","0 to 19",2.18186926533805,1.95536018514786,2.43045665958849,"Blood lead (ug/dL)"
"Costa Rica",2019,"Both","0 to 19",3.26907365583691,2.90907014046907,3.65033228182679,"Blood lead (ug/dL)"
"El Salvador",2019,"Both","0 to 19",4.351742808214,3.89357425347917,4.83922908074101,"Blood lead (ug/dL)"
"Guatemala",2019,"Both","0 to 19",5.82982301598403,5.18588347626597,6.48640818462082,"Blood lead (ug/dL)"
"Honduras",2019,"Both","0 to 19",5.39633998041692,4.81378568543073,6.03170608000419,"Blood lead (ug/dL)"
"Mexico",2019,"Both","0 to 19",4.50634194812849,4.39177326147091,4.62464821641558,"Blood lead (ug/dL)"
"Nicaragua",2019,"Both","0 to 19",2.84013611628022,2.51695068812472,3.15428593303298,"Blood lead (ug/dL)"
"Panama",2019,"Both","0 to 19",2.94294465845128,2.62253385616168,3.27801662727837,"Blood lead (ug/dL)"
"Venezuela (Bolivarian Republic of)",2019,"Both","0 to 19",4.40851369265398,3.96639563240084,4.89386511836139,"Blood lead (ug/dL)"
"Brazil",2019,"Both","0 to 19",2.61613061077974,2.54523218809556,2.68472045805688,"Blood lead (ug/dL)"
"Paraguay",2019,"Both","0 to 19",3.52051062660276,3.13581536578838,3.94135529494124,"Blood lead (ug/dL)"
"Algeria",2019,"Both","0 to 19",3.60317531417591,3.21976510950072,4.02827179328406,"Blood lead (ug/dL)"
"Bahrain",2019,"Both","0 to 19",2.39309807443278,2.11950095261581,2.68828901409519,"Blood lead (ug/dL)"
"Egypt",2019,"Both","0 to 19",6.63783971881614,6.06291685276608,7.2270832156666,"Blood lead (ug/dL)"
"Iran (Islamic Republic of)",2019,"Both","0 to 19",5.06798830755675,4.54153424434381,5.67603133106131,"Blood lead (ug/dL)"
"Iraq",2019,"Both","0 to 19",4.36218931053064,3.97497216061636,4.78382335639853,"Blood lead (ug/dL)"
"Jordan",2019,"Both","0 to 19",2.69441831768661,2.38665073172286,3.01354368608416,"Blood lead (ug/dL)"
"Kuwait",2019,"Both","0 to 19",1.64790001937645,1.48039144613309,1.83415780160247,"Blood lead (ug/dL)"
"Lebanon",2019,"Both","0 to 19",1.17366053646962,1.04324404940454,1.30880959585669,"Blood lead (ug/dL)"
"Libya",2019,"Both","0 to 19",2.06083615520739,1.84477150926066,2.29233090655911,"Blood lead (ug/dL)"
"Morocco",2019,"Both","0 to 19",3.14005712082111,2.83991093563803,3.46153509168306,"Blood lead (ug/dL)"
"Palestine",2019,"Both","0 to 19",2.07663352536052,1.85713357109375,2.31098186843271,"Blood lead (ug/dL)"
"Oman",2019,"Both","0 to 19",1.86054499391448,1.65676160620006,2.0907330146263,"Blood lead (ug/dL)"
"Qatar",2019,"Both","0 to 19",1.91103166795508,1.69793080076693,2.12874119745875,"Blood lead (ug/dL)"
"Saudi Arabia",2019,"Both","0 to 19",1.78797277058533,1.59515707564636,1.99970607745682,"Blood lead (ug/dL)"
"Syrian Arab Republic",2019,"Both","0 to 19",4.55264843032682,4.06209804041587,5.07842814462991,"Blood lead (ug/dL)"
"Tunisia",2019,"Both","0 to 19",3.07631821180397,2.73249989931859,3.43837777493601,"Blood lead (ug/dL)"
"Turkey",2019,"Both","0 to 19",1.48425192199418,1.33294095452551,1.64716392633287,"Blood lead (ug/dL)"
"United Arab Emirates",2019,"Both","0 to 19",1.54838205341614,1.36916501350656,1.75843502215587,"Blood lead (ug/dL)"
"Yemen",2019,"Both","0 to 19",11.141921717891,9.90810357969652,12.4093138951452,"Blood lead (ug/dL)"
"Afghanistan",2019,"Both","0 to 19",14.3415701328502,12.7435043314382,16.0126062876058,"Blood lead (ug/dL)"
"Bangladesh",2019,"Both","0 to 19",6.82795539282657,6.2158427398258,7.50301421692616,"Blood lead (ug/dL)"
"Bhutan",2019,"Both","0 to 19",2.52870272711628,2.27533476210575,2.80987474937952,"Blood lead (ug/dL)"
"India",2019,"Both","0 to 19",6.2348835954949,6.04304192889099,6.43633521095586,"Blood lead (ug/dL)"
"Nepal",2019,"Both","0 to 19",6.34242966677114,5.64303208259837,7.11303147803678,"Blood lead (ug/dL)"
"Pakistan",2019,"Both","0 to 19",4.91244270822691,4.3801306370012,5.496823597812,"Blood lead (ug/dL)"
"Angola",2019,"Both","0 to 19",4.21878592054621,3.76557717737204,4.71734248165523,"Blood lead (ug/dL)"
"Central African Republic",2019,"Both","0 to 19",6.97112734882549,6.2352074716535,7.76801900205013,"Blood lead (ug/dL)"
"Congo",2019,"Both","0 to 19",2.78410060959399,2.50942682719559,3.09721351635291,"Blood lead (ug/dL)"
"Democratic Republic of the Congo",2019,"Both","0 to 19",5.94804474949017,5.35210741641109,6.57269281946629,"Blood lead (ug/dL)"
"Equatorial Guinea",2019,"Both","0 to 19",1.9189627821255,1.71164208161909,2.13659159656906,"Blood lead (ug/dL)"
"Gabon",2019,"Both","0 to 19",2.04980784002082,1.84330312760604,2.28438227758192,"Blood lead (ug/dL)"
"Burundi",2019,"Both","0 to 19",5.57804560969854,4.95907098786826,6.18189910760591,"Blood lead (ug/dL)"
"Comoros",2019,"Both","0 to 19",2.869617675364,2.55309968280541,3.20162343065594,"Blood lead (ug/dL)"
"Djibouti",2019,"Both","0 to 19",2.77792556548429,2.46942765789391,3.09834360807291,"Blood lead (ug/dL)"
"Eritrea",2019,"Both","0 to 19",3.13871120301598,2.79806326833167,3.47552959652842,"Blood lead (ug/dL)"
"Ethiopia",2019,"Both","0 to 19",4.44118318853768,3.98685508591338,4.94935718511284,"Blood lead (ug/dL)"
"Kenya",2019,"Both","0 to 19",2.83987222000222,2.7111101021551,2.98600579603943,"Blood lead (ug/dL)"
"Madagascar",2019,"Both","0 to 19",4.75167980090049,4.25019632862355,5.30645470582877,"Blood lead (ug/dL)"
"Malawi",2019,"Both","0 to 19",4.65915956574113,4.16962557531628,5.15923307071135,"Blood lead (ug/dL)"
"Mauritius",2019,"Both","0 to 19",1.91673728372065,1.71274256023235,2.12681463872626,"Blood lead (ug/dL)"
"Mozambique",2019,"Both","0 to 19",4.6585830043844,4.14808816434623,5.18607215345729,"Blood lead (ug/dL)"
"Rwanda",2019,"Both","0 to 19",3.70673608702749,3.31991059598995,4.11392145341795,"Blood lead (ug/dL)"
"Seychelles",2019,"Both","0 to 19",2.05332555293657,1.84088908913277,2.27195252368379,"Blood lead (ug/dL)"
"Somalia",2019,"Both","0 to 19",7.90559258461075,7.07122793757276,8.81159216715703,"Blood lead (ug/dL)"
"United Republic of Tanzania",2019,"Both","0 to 19",3.91074270385322,3.51561746140431,4.33881122404545,"Blood lead (ug/dL)"
"Uganda",2019,"Both","0 to 19",3.76840719856334,3.36786223911142,4.19210087410774,"Blood lead (ug/dL)"
"Zambia",2019,"Both","0 to 19",2.8876425648554,2.58944963514959,3.21282866577811,"Blood lead (ug/dL)"
"Botswana",2019,"Both","0 to 19",3.85367230926523,3.4509639319894,4.32836678472045,"Blood lead (ug/dL)"
"Lesotho",2019,"Both","0 to 19",7.51738839313587,6.74222797330305,8.41034554191675,"Blood lead (ug/dL)"
"Namibia",2019,"Both","0 to 19",4.62069870056976,4.09757195574382,5.17034829219165,"Blood lead (ug/dL)"
"South Africa",2019,"Both","0 to 19",3.89740337005314,3.46219069839871,4.35518007716705,"Blood lead (ug/dL)"
"Eswatini",2019,"Both","0 to 19",5.0778359034984,4.48277994576701,5.70135084587026,"Blood lead (ug/dL)"
"Zimbabwe",2019,"Both","0 to 19",9.19227035578741,8.19819138094812,10.3112568210696,"Blood lead (ug/dL)"
"Benin",2019,"Both","0 to 19",5.44557639657059,4.86965466215585,6.10419905759846,"Blood lead (ug/dL)"
"Burkina Faso",2019,"Both","0 to 19",8.23064478876995,7.36226631920819,9.22540894197595,"Blood lead (ug/dL)"
"Cameroon",2019,"Both","0 to 19",5.84831564163069,5.20070837046118,6.54692043183594,"Blood lead (ug/dL)"
"Cabo Verde",2019,"Both","0 to 19",2.43376224110246,2.19024003627914,2.70590718912252,"Blood lead (ug/dL)"
"Chad",2019,"Both","0 to 19",9.42640517600634,8.38266035239229,10.5324186930227,"Blood lead (ug/dL)"
"Côte d'Ivoire",2019,"Both","0 to 19",5.08540104217019,4.54020563879089,5.67597123192298,"Blood lead (ug/dL)"
"Gambia",2019,"Both","0 to 19",5.55821209994978,4.9731035243062,6.16594217976342,"Blood lead (ug/dL)"
"Ghana",2019,"Both","0 to 19",2.85828625441931,2.56580773106014,3.19542147614372,"Blood lead (ug/dL)"
"Guinea",2019,"Both","0 to 19",7.2724486202553,6.46899164124114,8.21679813400306,"Blood lead (ug/dL)"
"Guinea-Bissau",2019,"Both","0 to 19",6.34733976136145,5.66603196520951,7.042875505112,"Blood lead (ug/dL)"
"Liberia",2019,"Both","0 to 19",7.23313467216064,6.48027341480883,8.07699010288043,"Blood lead (ug/dL)"
"Mali",2019,"Both","0 to 19",9.05565072661323,8.12466375174315,10.0557780352512,"Blood lead (ug/dL)"
"Mauritania",2019,"Both","0 to 19",3.87774989261412,3.45713623517611,4.34266464973796,"Blood lead (ug/dL)"
"Niger",2019,"Both","0 to 19",12.064739783777,10.716576160874,13.5059657419161,"Blood lead (ug/dL)"
"Nigeria",2019,"Both","0 to 19",4.87783687253592,4.42063146091323,5.39551541926122,"Blood lead (ug/dL)"
"Sao Tome and Principe",2019,"Both","0 to 19",3.66491804478379,3.27633618566101,4.07875634278665,"Blood lead (ug/dL)"
"Senegal",2019,"Both","0 to 19",3.94975446821153,3.52423115199025,4.37125356271779,"Blood lead (ug/dL)"
"Sierra Leone",2019,"Both","0 to 19",6.25858954016779,5.62686375260018,7.02689818071268,"Blood lead (ug/dL)"
"Togo",2019,"Both","0 to 19",4.98877081682921,4.4695176592686,5.53488373116995,"Blood lead (ug/dL)"
"American Samoa",2019,"Both","0 to 19",1.36016774932941,1.20731810330604,1.51129344117705,"Blood lead (ug/dL)"
"Bermuda",2019,"Both","0 to 19",1.26403165072942,1.12361100489061,1.41691282960819,"Blood lead (ug/dL)"
"Cook Islands",2019,"Both","0 to 19",0.954210724764221,0.851355811137078,1.06957105913318,"Blood lead (ug/dL)"
"Greenland",2019,"Both","0 to 19",2.36810071613765,2.10754003064972,2.63868218816551,"Blood lead (ug/dL)"
"Guam",2019,"Both","0 to 19",0.981868194167333,0.878768576135295,1.09706055892609,"Blood lead (ug/dL)"
"Monaco",2019,"Both","0 to 19",1.09642913596279,0.979733151917521,1.22231302840595,"Blood lead (ug/dL)"
"Nauru",2019,"Both","0 to 19",1.68416264178676,1.50320488429252,1.8943323918019,"Blood lead (ug/dL)"
"Niue",2019,"Both","0 to 19",1.06707822491154,0.953754870579575,1.18641148239263,"Blood lead (ug/dL)"
"Northern Mariana Islands",2019,"Both","0 to 19",0.994884399787685,0.887409257345066,1.11570404003827,"Blood lead (ug/dL)"
"Palau",2019,"Both","0 to 19",1.06739682212239,0.953167953695151,1.19116331687072,"Blood lead (ug/dL)"
"Puerto Rico",2019,"Both","0 to 19",1.24488458677185,1.11587625972243,1.38804098802875,"Blood lead (ug/dL)"
"Saint Kitts and Nevis",2019,"Both","0 to 19",1.99036362477379,1.77861558336223,2.24697554456879,"Blood lead (ug/dL)"
"San Marino",2019,"Both","0 to 19",1.18187045744105,1.04576435330105,1.33687579739541,"Blood lead (ug/dL)"
"Tokelau",2019,"Both","0 to 19",1.86837506122934,1.6399408364506,2.10323553076435,"Blood lead (ug/dL)"
"Tuvalu",2019,"Both","0 to 19",1.884164643521,1.67842353216548,2.11808951840984,"Blood lead (ug/dL)"
"United States Virgin Islands",2019,"Both","0 to 19",1.60320737337869,1.43414509649739,1.78723145793938,"Blood lead (ug/dL)"
"South Sudan",2019,"Both","0 to 19",5.42153261193694,4.83810282502865,6.0397297410665,"Blood lead (ug/dL)"
"Sudan",2019,"Both","0 to 19",6.81650001073127,6.08511463248805,7.58747740206257,"Blood lead (ug/dL)"
